fishing_year,datetime,taxon,status,identification,capture_method,method,target,vessel_size,area,version,latitude,longitude,mitigation_equipment,excluded
2006/2007,2007-04-05 17:20:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.393200601265,-47.1265624620719,,
2006/2007,2007-04-05 20:40:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.924755170546,-48.5395552709466,,
2006/2007,2007-04-05 20:40:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.878572751163,-48.5718945284374,,
2006/2007,2007-04-05 22:10:00+00:00,New Zealand white-capped albatross,alive,observer,net,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,166.777301866026,-48.4918461545836,,
2006/2007,2007-04-05 22:10:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,166.784520075656,-48.5108478503302,,
2006/2007,2007-04-06 03:25:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.977587263659,-47.5847059220774,,
2006/2007,2007-04-06 03:25:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.983475067117,-47.5883108544396,,
2006/2007,2007-04-06 17:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.56165233464,-48.0609677968314,,
2006/2007,2007-04-06 23:15:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.118029959896,-46.6744552748278,,
2006/2007,2007-04-07 02:55:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.19607857673,-48.2974975205725,,
2006/2007,2007-04-07 09:50:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.131383779575,-46.135957625811,"tori, other",
2006/2007,2007-04-07 10:00:00+00:00,white-chinned petrel,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.315877702739,-46.2629110297654,tori,
2006/2007,2007-04-07 10:00:00+00:00,New Zealand white-capped albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.305860640202,-46.2512005133089,tori,
2006/2007,2007-04-07 10:00:00+00:00,southern Buller's albatross,dead,imputation,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.309875901509,-46.2395136392908,tori,
2006/2007,2007-04-07 10:00:00+00:00,large seabirds,alive,photograph,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.306186665897,-46.2348440486472,tori,
2006/2007,2007-04-07 13:10:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.266740098735,-47.3305079420563,,
2006/2007,2007-04-07 13:10:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.243897560146,-47.3438158633653,,
2006/2007,2007-04-07 13:10:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.081288895337,-47.4393394962419,,
2006/2007,2007-04-07 15:40:00+00:00,flesh-footed shearwater,dead,necropsy,net,trawl,John dory,17-28,Northland and Hauraki,v20180001,174.795267436071,-35.8357490646187,,
2006/2007,2007-04-07 18:50:00+00:00,New Zealand white-capped albatross,alive,photograph,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.661692078691,-50.969336029049,,
2006/2007,2007-04-07 20:00:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Scampi,17-28,Auckland Islands,v20180001,166.704047787539,-50.9713822019519,,
2006/2007,2007-04-07 23:10:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,166.732671177364,-48.5184546781238,,
2006/2007,2007-04-08 00:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.934159869445,-47.6483031914337,,
2006/2007,2007-04-08 00:45:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.744752953714,-47.8286986794788,,
2006/2007,2007-04-08 09:30:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.360624547978,-46.228613028652,tori,
2006/2007,2007-04-08 09:30:00+00:00,New Zealand white-capped albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.341554712388,-46.2260219684569,tori,
2006/2007,2007-04-08 12:05:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.686920060334,-48.5134925184539,,
2006/2007,2007-04-09 15:20:00+00:00,shearwaters,alive,observer,net,trawl,Snapper,17-28,Northland and Hauraki,v20180001,174.312047249568,-35.04561579281,,
2006/2007,2007-04-09 18:30:00+00:00,black petrel,dead,necropsy,net,trawl,John dory,17-28,Northland and Hauraki,v20180001,174.728306851303,-35.9194147478789,,
2006/2007,2007-04-10 03:15:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Barracouta,43+,Stewart Snares Shelf,v20180001,166.920591701893,-48.5901421219343,,
2006/2007,2007-04-13 18:30:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.602403760352,-50.9968620293075,,
2006/2007,2007-04-14 18:05:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.088260494941,-48.3540191244567,,
2006/2007,2007-04-14 18:05:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.122426779708,-48.3311996724224,,
2006/2007,2007-04-14 18:50:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.59354503199,-50.9989124027779,,
2006/2007,2007-04-15 11:46:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.340384942992,-46.0892866169103,tori,
2006/2007,2007-04-15 11:46:00+00:00,New Zealand fur seal,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.364835308562,-46.1155107617145,tori,
2006/2007,2007-04-15 11:46:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.366528370464,-46.1245771752903,tori,
2006/2007,2007-04-16 02:10:00+00:00,southern Buller's albatross,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.622809915594,-48.0173667898169,,
2006/2007,2007-04-16 10:50:00+00:00,white-chinned petrel,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,164.889554405143,-45.9417267145589,"tori, other",
2006/2007,2007-04-17 11:10:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.001342828758,-45.5785820532823,other,
2006/2007,2007-04-18 01:29:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.524897175841,-51.0094066839898,,
2006/2007,2007-04-18 10:00:00+00:00,large seabirds,alive,imputation,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.243267830368,-45.2932646816131,tori,
2006/2007,2007-04-18 10:00:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.247474873904,-45.305898117437,tori,
2006/2007,2007-04-18 10:55:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.09381971329,-45.1913254509214,"tori, other",
2006/2007,2007-04-19 17:10:00+00:00,New Zealand fur seal,dead,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.870772771933,-48.5803195402492,,
2006/2007,2007-04-20 06:25:00+00:00,Common dolphin,dead,observer,net,trawl,Jack mackerel,43+,Taranaki,v20180001,173.635299870302,-40.4231857969891,,
2006/2007,2007-04-20 06:25:00+00:00,Common dolphin,dead,observer,net,trawl,Jack mackerel,43+,Taranaki,v20180001,173.672692336701,-40.4086019948358,,
2006/2007,2007-04-20 06:25:00+00:00,Common dolphin,dead,observer,net,trawl,Jack mackerel,43+,Taranaki,v20180001,173.660898649669,-40.3933101014001,,
2006/2007,2007-04-20 06:25:00+00:00,Common dolphin,dead,observer,net,trawl,Jack mackerel,43+,Taranaki,v20180001,173.669157494535,-40.3759265277535,,
2006/2007,2007-04-20 06:25:00+00:00,Common dolphin,dead,observer,net,trawl,Jack mackerel,43+,Taranaki,v20180001,173.647675833828,-40.4032970667351,,
2006/2007,2007-04-21 19:43:00+00:00,New Zealand white-capped albatross,dead,necropsy,warp or door,trawl,Silver warehou,43+,Stewart Snares Shelf,v20180001,168.210789148975,-48.3265447561396,,
2006/2007,2007-04-22 02:55:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.416445891978,-48.8121189389844,,
2006/2007,2007-04-22 08:55:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.629098688182,-44.8926248254487,"tori, other",
2006/2007,2007-04-22 19:10:00+00:00,white-chinned petrel,alive,photograph,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.987502251682,-50.6909866433358,,
2006/2007,2007-04-24 09:15:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.873433630867,-44.6172256986145,"tori, other",
2006/2007,2007-04-24 17:15:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.38942741307,-47.1510566081852,,
2006/2007,2007-04-24 17:15:00+00:00,Snares Cape petrel,,imputation,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.409364280989,-47.1595316753257,,
2006/2007,2007-04-25 02:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.926386974263,-47.6580266482895,,
2006/2007,2007-04-25 02:20:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.951211785525,-47.6399971860927,,
2006/2007,2007-04-26 19:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.701929664775,-50.967043251521,,
2006/2007,2007-04-27 02:25:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.498262247047,-48.1131277107168,,
2006/2007,2007-04-27 09:06:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.632165948208,-44.1620780157158,tori,
2006/2007,2007-04-27 09:25:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,166.382850696147,-44.1002998057753,"tori, other",
2006/2007,2007-04-27 18:40:00+00:00,sooty shearwater,dead,necropsy,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.903316639038,-50.8000698998105,,deck
2006/2007,2007-04-28 21:45:00+00:00,sooty shearwater,dead,necropsy,unknown,trawl,Hoki,43+,Stewart Snares Shelf,v20180001,169.479016769305,-47.5663213110296,,
2006/2007,2007-04-29 09:40:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.954097824148,-43.8529329903889,"tori, other",
2006/2007,2007-04-29 09:50:00+00:00,New Zealand white-capped albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.685907995957,-43.9403396727517,tori,
2006/2007,2007-04-29 09:50:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.718789263698,-43.9303022697102,tori,
2006/2007,2007-04-29 09:50:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.683075880609,-43.9338510995964,tori,
2006/2007,2007-04-29 09:50:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.716521168198,-43.9328291311627,tori,
2006/2007,2007-04-29 09:50:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.68089662022,-43.9292161025107,tori,
2006/2007,2007-04-29 09:50:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.67503695339,-43.9712003129767,tori,
2006/2007,2007-04-30 11:14:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.669212088408,-44.2407031719806,tori,
2006/2007,2007-04-30 18:20:00+00:00,New Zealand white-capped albatross,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.512131914822,-48.7425778834848,,
2006/2007,2007-04-30 18:45:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Hoki,43+,Stewart Snares Shelf,v20180001,169.539281422249,-47.4911362494109,,
2006/2007,2007-05-01 10:00:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.642460511951,-44.3852401506854,tori,
2006/2007,2007-05-01 10:00:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.629538527643,-44.405248313956,tori,
2006/2007,2007-05-01 10:00:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.647803209256,-44.385100525897,tori,
2006/2007,2007-05-01 10:00:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.628701326693,-44.375464994763,tori,
2006/2007,2007-05-02 09:55:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.731942601269,-44.5658418205567,"tori, other",
2006/2007,2007-05-02 09:55:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.762289575534,-44.5317980347434,"tori, other",
2006/2007,2007-05-02 09:55:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.767149761785,-44.5674760467606,"tori, other",
2006/2007,2007-05-03 10:30:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.346260198974,-44.503143017157,tori,
2006/2007,2007-05-03 11:00:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.751011457457,-43.9386440515285,"tori, other",
2006/2007,2007-05-05 09:25:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,166.010472165328,-44.1661445552483,"tori, other",
2006/2007,2007-05-05 09:25:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.980673262198,-44.1459116142476,"tori, other",
2006/2007,2007-05-05 09:25:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.994813070563,-44.1740580575541,"tori, other",
2006/2007,2007-05-05 11:05:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.530920526222,-43.6472463969141,tori,
2006/2007,2007-05-05 11:05:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.543715705397,-43.6655282133026,tori,
2006/2007,2007-05-05 11:05:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.55106721418,-43.6557252287166,tori,
2006/2007,2007-05-05 11:05:00+00:00,New Zealand white-capped albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.535077028931,-43.6476493481081,tori,
2006/2007,2007-05-05 11:05:00+00:00,New Zealand white-capped albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.538413435686,-43.6746050850954,tori,
2006/2007,2007-05-06 10:55:00+00:00,southern Buller's albatross,dead,necropsy,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.490352004021,-43.4772897362942,tori,
2006/2007,2007-05-06 22:10:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.569980817381,-48.0434129255591,,
2006/2007,2007-05-07 09:40:00+00:00,southern Buller's albatross,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,165.356153351697,-43.5559466692852,tori,
2006/2007,2007-05-10 18:00:00+00:00,sooty shearwater,alive,observer,net,trawl,Arrow squid,43+,East Coast South Island,v20180001,172.600744568999,-44.6626408750191,,
2006/2007,2007-05-10 18:00:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,East Coast South Island,v20180001,172.588285652711,-44.6636211774545,,
2006/2007,2007-05-11 02:00:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,East Coast South Island,v20180001,173.160034958809,-44.3816183738643,,
2006/2007,2007-05-11 02:00:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,East Coast South Island,v20180001,173.139593970589,-44.423031988903,,
2006/2007,2007-05-11 02:00:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,East Coast South Island,v20180001,173.146678692871,-44.3974412279902,,
2006/2007,2007-05-13 01:10:00+00:00,sooty shearwater,dead,necropsy,unknown,trawl,Hoki,43+,East Coast South Island,v20180001,174.191583288275,-43.4579824039945,,
2006/2007,2007-05-15 19:46:00+00:00,New Zealand fur seal,alive,observer,net,trawl,Hoki,43+,East Coast South Island,v20180001,174.155735437945,-43.415917832288,,
2006/2007,2007-05-16 01:00:00+00:00,southern Buller's albatross,dead,necropsy,net,trawl,Barracouta,43+,Chatham Rise,v20180001,183.426763121551,-43.3527348520467,,
2006/2007,2007-05-19 08:45:00+00:00,New Zealand fur seal,alive,observer,line,surface longline,Southern bluefin tuna,43+,Fiordland,v20180001,167.072245268943,-42.9406133376062,tori,
